customer_ID,Month,Year,Numeric Value,Transaction_ID
01GZ1HY1SPZBEVYYDTAAC78XRP,Aug,2006,169.1169084,01GY33CCVHYXDJXMN75C8XH7NN
01GZ1HY1STEJG45562KKZZYG6H,Nov,2003,444.2109725,01GY33CCVRK06V5CK3D4NE5PFA
01GZ1HY1SYWM4KZ7Z5SFHE06P0,Aug,2006,675.4436625,01GY33CCVWZ81257C31PCNSHJM
01GZ1HY1T3J8ZQT8C0XNNGSA55,May,2003,200.2749393,01GY33CCW0CGRZHKRAVJKED17F
01GZ1HY1T7JRJ87M7XDB13R6DJ,Dec,2005,155.1814284,01GY33CCW3S0WEAFZ013P7PG61
01GZ1HY1TB9E3QJF8CC8PCVFBA,Oct,2000,823.4094956,01GY33CCW6NJX84133F22EENVY
01GZ1HY1TFJZ7E7AHG831E15DK,Apr,2002,851.8782173,01GY33CCW9ZMBAZ0SMBQ92GFGH
01GZ1HY1TJ1E33M25YDQ9PRA1V,Oct,2006,414.0809712,01GY33CCWCBPHA41B2FYZ72EHB
01GZ1HY1TNYMT5YEHT211X52A2,Mar,2002,795.955265,01GY33CCWF3A18YB91RQRV79ZC
01GZ1HY1TS42X2SAWT5NXV0HBK,May,2008,475.73501,01GY33CCWJNNAX3M3REABV49GC
01GZ1HY1TW89W1D72BA1RN49T5,Jan,2010,802.9063373,01GY33CCWNJWSPAP396PQ2F7XH
01GZ1HY1V080H55J9H2XVP4HBW,Sep,2003,231.0627796,01GY33CCWR8891PPX3HWH4HV73
01GZ1HY1V3X8JRY520N195515N,Aug,2013,442.0124642,01GY33CCWV556G4KZX42FECH9B
01GZ1HY1V78H5CNREB9KKZENJP,Mar,2007,867.3002231,01GY33CCWYX2D405P9M70YHF3Z
01GZ1HY1VB6CV9DPRGMAGAFMBM,Aug,2006,505.1961112,01GY33CCX14X8840SXB12PAQCN
01GZ1HY1VEYB0V4CRZVN0BYCT3,Oct,2007,962.9749948,01GY33CCX4T1FVTPAN49K35N2H
01GZ1HY1VHY70BP5CVJ7YAM3PD,Nov,2002,428.0745238,01GY33CCX76C0CDJEN8RDQ7M09
01GZ1HY1VNBWEN6TX2BENTR3ZK,Dec,2013,814.7222811,01GY33CCXWZS74ZENXRFB3ZVH0
01GZ1HY1VS5EPSQP86PCPN96HW,Aug,2011,116.6868112,01GY33CCY04J1GB423FY9W22VF
01GZ1HY1VW644W4G09ZT0PJR1F,Feb,2000,185.6094982,01GY33CCY45P3AK7JRTPH2D430
01GZ1HY1VZF7H20B6062EJ7M53,Apr,2011,462.0803504,01GY33CCY89MM9SW87NGW9NC2V
01GZ1HY1W3HZB1W5KJ2BTWYCF6,Jul,2009,392.4104613,01GY33CCYBJYV7JJ7MTP54CD8H
01GZ1HY1W6ZX0J5GKF29HRFSEY,Jan,2000,409.3863488,01GY33CCYEHAJ6VSYRM3JBXZXS
01GZ1HY1W97JB7XE6RVE7WAFJG,Apr,2000,199.0977004,01GY33CCYJ500QPSPDP3CJ2A30
01GZ1HY1WCV9PA9YMF1JE0F4JW,May,2004,701.7491022,01GY33CCYN5ADHQE474Y9SMES5
01GZ1HY1WFWC84SAEEWTSXREAN,Apr,2009,735.0186886,01GY33CCYRZ6QSTEN7X5V05SYA
01GZ1HY1WJ4K0EQ3BE236WHQTH,Jun,2011,234.2842257,01GY33CCYWEKEXP08CJFF69QQY
01GZ1HY1WN5J4MVEC1MQ5FR4TM,Mar,2003,29.584691,01GY33CCYZBBYC2VGG5Q912N6D
01GZ1HY1WRAVP43NNW26WCCEYT,Dec,2004,428.1161743,01GY33CCZ369F18GCK0JFQFM4E
01GZ1HY1WW9HC580NZ6JKGKJ9A,Nov,2012,224.2051111,01GY33CCZ7RAMVV9PHV1K543DJ
01GZ1HY1X01972GADE27PVB060,Oct,2008,362.8815757,01GY33CCZA667PA5Y6FF4X1H9K
01GZ1HY1X314F572C07MRDRCM4,Sep,2009,58.73531085,01GY33CCZEMQ6DZK7CKZQS70ZW
01GZ1HY1X7HZ14Q32E6X3MEF1V,Oct,2002,138.743693,01GY33CCZJSA6FMX03NTVKD1P5
01GZ1HY1XB236CZ1SYDZRY6EJW,Jul,2001,109.4494927,01GY33CCZN85EYENVTP08YMSQ4
01GZ1HY1XDA8CG92ZJ813D89WW,May,2008,867.7745379,01GY33CCZS8WK82XCDBGCTN4CY
01GZ1HY1XJ6BHAQS6C4XF71RSD,May,2004,697.9774942,01GY33CCZWB3QP0DZTBVSZJNRT
01GZ1HY1EM34YA1VMJC1ATRN8X,Sep,2011,328.2641286,01GY33CCTW0DF8F6630SR33Z1M
01GZ1HY1F30QQDXZS8KD9XHE79,Dec,2001,866.2024592,01GY33CCV2F14HXF4ZDR30G410
01GZ1HY1FR0GTHEJR9XQMZECT8,Jul,2012,789.9256255,01GY33CCV8MNFQHK7AGMNQS3QV
01GZ1HY1G0CYRCQNYZTZ57PKZC,Nov,2008,934.6082636,01GY33CCVF3HAT68FR3RZT8JNW
01GZ1HY1G8T62MHFJS2J3GZREG,Mar,2004,510.375924,01GY33CCVNJKGA6GY7E1VS8MRH
01GZ1HY1GPWMMQP5MHGB21WW7G,Feb,2000,645.4148857,01GY33CCVTJCM4W822S7GGDQHX
01GZ1HY1GT5E28TFR13BQTSTNH,Sep,2001,27.09413852,01GY33CCW0PRP2ZT6V73SPCBJZ
01GZ1HY1H0CENEP70J3MDC3ZQ4,Oct,2013,965.025308,01GY33CCW611P9S15S4MWK4B0G
01GZ1HY1H63VXTZGV532RVYV98,Oct,2008,22.39956365,01GY33CCWC42ZFTBKQ7SPBBKGC
01GZ1HY1HDMQ6KH4M5ZVDZSWGZ,Feb,2000,250.5288214,01GY33CCWJ87YKR18NTSVH8CB1
01GZ1HY1HKB1E0HH4ZE0PSHK4J,Dec,2009,286.420344,01GY33CCWRCNEAG7PJT90CQVB7
01GZ1HY1HWQCDBSW7SFNA9FFVJ,Jan,2011,139.6395252,01GY33CCWYFGW7JNCXX0AZVSN7
01GZ1HY1J2154Q58YFT3J0XH6W,Sep,2009,424.9220996,01GY33CCX4SR832DVHN2Q5Y55J
01GZ1HY1J9YQ2VFC1TEMDEMHKA,May,2004,942.4305139,01GY33CCXA0PDG2KYD6GWAAEDM
01GZ1HY1JEX1SJ3G9JXH8W199E,Jan,2009,596.4256386,01GY33CCXG9FQ776RH18301NTC
01GZ1HY1JMH04DWFTJA0EFZ4EM,May,2007,643.0873688,01GY33CCXNE2V4EMWE0X84BB7X
01GZ1HY1JT7WFBXEEAD56FZANN,Apr,2003,910.9769593,01GY33CCXVG0WGKW14S47MMWF2
01GZ1HY1K0P0G2W3N86F085CEP,Aug,2013,230.6630448,01GY33CCXZKE911YKABJ01Z9DR
01GZ1HY1K7Y5BHP7NR5R16D5H3,Jun,2012,662.8016775,01GY33CCY238SCWCG9748RF3SH
01GZ1HY1KD3FY89VZR9HQEZRWC,Oct,2008,859.786759,01GY33CCY6YN0A4SGBJMY7VYY5
01GZ1HY1KN3B494JX0A677S0KQ,Sep,2013,265.6852065,01GY33CCY9KHBFF9QNDH8C2G1G
01GZ1HY1MK6YGCHXQDDV9CVAGX,Aug,2000,306.5763379,01GY33CCYDADS6RW2YBTM3KPMV
01GZ1HY1MS4Z7JQYV9ZK2KDJ1A,Jan,2000,559.4861078,01GY33CCYGWC4DHZ6ZMMW44K4G
01GZ1HY1N10EP1BW4TSFJ3H3DS,Mar,2011,129.3695973,01GY33CCYKKCMEJ27RPWJ0J619
01GZ1HY1N8T44RMJ68PKZQHFTP,Feb,2008,727.9058704,01GY33CCYQQ9F88SYV77FKFKWP
01GZ1HY1NFVRHTSHHE31B1W598,Jul,2001,355.5186802,01GY33CCYS934GHQ6R5Q0B7X94
01GZ1HY1NPXD4QT214RZ429QM2,Sep,2013,14.84396348,01GY33CCYWV193WP6R05DF3PCK
01GZ1HY1NXS7JGR56T4PHP2TB6,Oct,2001,809.7566689,01GY33CCZ0H6WS14VT8PXSAE4R
01GZ1HY1P3E5M05G8V73328AE9,Jan,2005,541.7460166,01GY33CCZ32DW9JAWNDE7YC36M
01GZ1HY1P89QDH6BER4G4CC0G7,Dec,2013,283.7182049,01GY33CCZ66MM7MKS3RJQS0H6Y
01GZ1HY1PB1C6RZD2WS19V9BYG,Jun,2003,263.8543937,01GY33CCZAKHDWT8QB2RZ2ARA0
01GZ1HY1PF6MBCETVWCXF250VF,Jul,2011,801.2900313,01GY33CCZDJDK8B0DZ6QQC2HNC
01GZ1HY1PKX3V7EHW13ZCYSWG9,Nov,2002,651.1522571,01GY33CCZGAXTZME365W2MNG4H
01GZ1HY1PPJXBPF6BZ28QK7TE4,Feb,2013,49.81040468,01GY33CCZMDP9R95Y6SBS10VM0
01GZ1HY1PTE9H8KR0MDHD3YV2K,Nov,2001,438.1853707,01GY33CCZRMW4Q48AKXFYHB19K
01GZ1HY1PZ1M8SM1FVRZHBAXM3,Jun,2013,849.5588329,01GY33CCZVJV9BAC9BN6ZQVDGN
01GZ1HY1Q3NTA859JF5HA9DWT6,May,2005,891.4493392,01GY33CCZYDWKGYSAFQENKV04W
01GZ1HY1Q77RM9PK3FHS7PKFQA,Feb,2000,615.600313,01GY33CD024HTC11G39A7H5QHG
01GZ1HY1QB2BYX3VXWNE5B5CXW,Mar,2009,464.3458223,01GY33CD051Q5T1MK7SPB8ESW2
01GZ1HY1QFYDDNYSY41BX85Z9M,May,2010,782.8893267,01GY33CD09DASG1PW719KG4SQK
01GZ1HY1QKBBARZ5AT0GT9VSZ8,Jun,2003,21.75670725,01GY33CD0D55BQNVJB4NKNYYTN
01GZ1HY1QQ7XVQFGART01S5ZN9,Dec,2000,728.5119268,01GY33CD0HXG9PQETTV7964B36
01GZ1HY1QVTBRYYZPYEBYTFRBZ,Jan,2011,747.8618833,01GY33CD0N23HGMVXGD3F5FYBM
01GZ1HY1QZK6CM5JT7A8BZMDF9,Sep,2002,318.7732307,01GY33CD0SYQTK4K90SFY6HRYK
01GZ1HY1RECKP9ACFPDHJ0YREN,Aug,2000,414.752652,01GY33CD0WNGMSEMDBR2TES7BT
01GZ1HY1RHWM85TH56AR87ATAM,Jan,2006,260.3006013,01GY33CD0Z1Z7P138TZ0AC31J7
01GZ1HY1RMXVJGX40PG6VGHCB3,Nov,2013,732.9532355,01GY33CD1380HCR016BGH7FBV4
01GZ1HY1RQPKPW3165SHP1PF7B,Jun,2002,165.1099816,01GY33CD16G5M9APFPS45JQ1M8
01GZ1HY1RTB7119DDG1W391X4V,Aug,2006,868.6597705,01GY33CD19KC68K3MZQKJXY43X
01GZ1HY1RYAFB60336F992GZR2,May,2009,10.84143457,01GY33CD1DQ3JMT3Q8H4NZQPNB
01GZ1HY1BJ8P5QTMCSKE5GK0VP,Dec,2002,450.5687121,01GY33CCV8F5BQZQWZSWH82SZK
01GZ1HY1C3705VMH2BGV5X0ZHK,Dec,2001,454.9183472,01GY33CCVER8TNP4Z8WKHFQ61H
01GZ1HY1CF3QBTW0XZK265492A,Dec,2008,38.47015049,01GY33CCVKAQ33YTRP9HZA14KV
01GZ1HY1CKHSFKRNW42P7AZMXY,Nov,2002,77.13979224,01GY33CCVS8HT8JGPR90DPX745
01GZ1HY1CPYTZN5M0BNGW3QPJ7,Apr,2001,422.333126,01GY33CCVYDJT11YGMAXM4KZ3V
01GZ1HY1CTJK8B4ZF6BJ9HRCK3,Nov,2007,752.089573,01GY33CCW4C6KZSPH8VJBDB279
01GZ1HY1CX9081SKHH8VQRHP02,Sep,2013,187.3704165,01GY33CCWA1VFBNW6K9KAJJAXQ
01GZ1HY1D1M0K9G2PB8JKE94CP,Nov,2003,31.71132993,01GY33CCWGM06S1QJYQ4B0BF91
01GZ1HY1D4P33WD85E913SKFFE,Sep,2003,498.1944651,01GY33CCWNP9D55T73Q5N9YSF7
01GZ1HY1D8JV0AG5FJ39NMBR2F,May,2002,763.8424683,01GY33CCWT0DMDWBNW9RKCCX1K
01GZ1HY1DATPZP6MJXT107P0F4,Mar,2002,924.8692377,01GY33CCWZ0JWJARDTH56W9ZJS
01GZ1HY1DDP4E0BJPHE9FRA8HT,Sep,2011,476.3288571,01GY33CCX6V87G5T8008FR1VV0
01GZ1HY1DGVAPAD679Y5CY131J,May,2003,66.53753369,01GY33CCXCGNPEDG9E5G7CCWVG
01GZ1HY1DMTC4HA9QMY284ZN29,Apr,2000,239.0003125,01GY33CCXJTNYCHX3RADTBZXM9
01GZ1HY1DQA3CXTM3G4B7H99GG,Jan,2010,523.4971544,01GY33CCXR80GGQK1D99RB2WPP
01GZ1HY1DV01Z8EQ30PPQE6GFM,Apr,2012,289.9552657,01GY33CCXX0RXNMA5BF3MDGVFS
01GZ1HY1DZ5SF8WAWV0YAWGRF5,Jun,2007,296.6296141,01GY33CCY2H1TM82JD0RHPBCAD
01GZ1HY1E2ZQCZ33661SH61R5Z,Jun,2003,591.6568872,01GY33CCY6YM6ADEVRB7705EZH
01GZ1HY1E5H033515XPM7B5AAW,Mar,2013,74.21727067,01GY33CCY9FV8ZVJKEZZ7QGJ0R
01GZ1HY1E9Q3YPQFHT01EEZVB3,Oct,2008,213.890061,01GY33CCYDJ8STVQWV1VTR1TGD
01GZ1HY1EC9E47BX4RQRQXJ390,Sep,2005,458.8224063,01GY33CCYHA3CDP3M24J4BPH25
01GZ1HY1EGK6E6TSEQ8C6AR554,Mar,2003,886.7980218,01GY33CCYMAATD4CNPPPN9GJ2Z
01GZ1HY1EMXVYMFKAA08WQFV94,Feb,2008,499.0542509,01GY33CCYQZ0BBR8PAG1BYCYGF
01GZ1HY1EQ302XXP2GTSDVWB2R,Dec,2000,242.0304444,01GY33CCYV5NDFPQESVPPNA8BG
01GZ1HY1EZH4QAH42JFM154KR6,Nov,2013,952.1528044,01GY33CCYY3025GDSP3011B35H
01GZ1HY1F24NYDS9NJRVH73Y3A,May,2012,611.0590552,01GY33CCZ1FBZWCGDYWXHZQFWE
01GZ1HY1F6NQMCQHSNC3YD5MXJ,Apr,2013,830.3227843,01GY33CCZ46HJFCQCKYMJ1ZFF6
01GZ1HY1F98XSZ0JRPN1TEZHQ2,May,2000,202.0195931,01GY33CCZ8F0W25SSK4HTPXA6Q
01GZ1HY1FBFTM33XS3YEC81ST4,Dec,2005,534.1259663,01GY33CCZB4WSHFZ539VFTYPST
01GZ1HY1FEP2KWTS0GRKXGHF6V,Sep,2005,413.9510425,01GY33CCZF05S0MAABKDH6JCC2
01GZ1HY1FGEB4AJ4EFFFZ1W7ED,Apr,2010,794.0759118,01GY33CCZJ9D3PWTFT7GKG9GRK
01GZ1HY1FK0N0XHFND1SEK41H3,Jan,2006,813.9895763,01GY33CCZN3DQ35G2CT5GF79FY
01GZ1HY1FQZ6V9HSEGC0Z4BHPY,Nov,2013,702.8637357,01GY33CCZRV6XZAPZ3CXCY6ASG
01GZ1HY1FTP37VZQAJ8D1NAWDY,May,2005,198.5994564,01GY33CCZVAQVBY9K03X14KXC7
01GZ1HY1FY8W8AXCGKBM0HEMJN,Dec,2011,343.0210645,01GY33CCZZ94TJC1WS5TXGK5AQ
01GZ1HY1G2RSRGHR25AZCRJ0KB,Apr,2008,215.9209055,01GY33CD022TJA95XKPBXF1ERT
01GZ1HY1G59T84EW2S0K3YG7QQ,Jan,2004,566.8282878,01GY33CD06RZW1G81D66JYB31Q
01GZ1HY1G9K4Q6K74DVFGS1QSR,Mar,2005,490.1248832,01GY33CD0AM7ESTRB4F1MRDM4Q
01GZ1HY1GCPT1XZKP278TA35PZ,Nov,2007,351.9217108,01GY33CD0DDQH3BSKJTTF13TBG
01GZ1HY1GGDHYCDWEEPGFC5KMN,Mar,2007,101.7849881,01GY33CD0H76G4YFGCVK0RXCGP
01GZ1HY1GJ5M1JE1ZWQWXHQDB8,Dec,2009,873.4715841,01GY33CD0MKQJQZRM537VQF73S
01GZ1HY1GNFEY8F2NYHY5CHTK7,Jan,2013,293.0628802,01GY33CD0Q3MVZ2ZVNB7R696D5
01GZ1HY1GSFSAZNREYFHJFPKMV,Feb,2006,116.0172213,01GY33CD0TJKJ1MC74ETJER2FX
01GZ1HY1GXM2V15790A11Q8DGK,Jul,2001,165.0049509,01GY33CD0YZHP88PCVGS7J5N2X
01GZ1HY1H0GBCQW6MWAFF3EFP6,Sep,2003,601.3442862,01GY33CD122GBMRA7ZRJYGQPY4
01GZ1HY1H34B6D89S4761XNWC8,Mar,2009,221.2857625,01GY33CD16ZVA0H2P8QV45P4FZ
01GZ1HY1H7QGFHFDYP6N5S151T,Jul,2013,695.2670109,01GY33CD197W1ZVRJTCXHX6W8X
01GZ1HY1HBVFB9S66F0VK95V8P,Feb,2004,289.9805003,01GY33CD1D24H7V37FVAGTJYRG
01GZ1HY1HFJHBNGPXGA3TYKH2M,Nov,2011,960.3424446,01GY33CD1GGNA68P9X1HMWWV80
01GZ1HY1HMS0TFG46VZZXGHABB,Jul,2009,831.0421382,01GY33CD1MHJGE1R147TRX7SCA
01GZ1HY1H146GZ7S461EGK0CBJ,Apr,2010,544.2865422,01GY33CCW2VDSBS6XRVTZFRC8H
01GZ1HY1HRPY6CA62AWMVEPDD3,Dec,2009,965.9147407,01GY33CCW7DNW5P5SNKMVC5MZN
01GZ1HY1J4QBKE2C14PZ29K5V6,Jul,2004,279.2801839,01GY33CCWCTGSBNFQ93H8W7AG6
01GZ1HY1JBMMRPH21C761Q95DV,Aug,2001,799.8228101,01GY33CCWHV6582AP46NSJ20X6
01GZ1HY1JFAKN0S3MXCCM1ATJX,Sep,2003,428.8631472,01GY33CCWP0FYQZQAHKSR83JDJ
01GZ1HY1JN0FC9G5269W187C2B,Jun,2004,482.2272392,01GY33CCWVW6ECT989CW20J6BD
01GZ1HY1JSGP2RPWPJMQ5YXCS2,Nov,2011,490.4703217,01GY33CCX00C4WJA84751Q8CRS
01GZ1HY1K0DMY5S2PGH3VSHG1Z,Oct,2004,434.346006,01GY33CCX44079RZD652T6W4ME
01GZ1HY1K6KV380K06ZE0YCT00,Nov,2012,784.5570394,01GY33CCXABJC7VWX1JWE8CCQW
01GZ1HY1KC8CYY344T5H3GM379,Aug,2010,528.3290943,01GY33CCXFPCASQYX3H1QW19J6
01GZ1HY1KJJM6R5JE3CCQNXM7W,Aug,2002,436.6379244,01GY33CCXMEGN42G952NF2MKQ4
01GZ1HY1KQCJDPK3716WJF52NN,Nov,2013,805.0094614,01GY33CCXQDDWKZVXMMMKXQP2C
01GZ1HY1KX5JVC31NNBP8Y7KFG,May,2009,617.1953091,01GY33CCXVCE06PP05B0665HZZ
01GZ1HY1M1TW5FN6YKEVKR4GHN,Apr,2006,721.4771853,01GY33CCY0WF3H08YTPDP9QMDR
01GZ1HY1MCZX70R5KPM4736175,Jul,2000,210.9859765,01GY33CCY6Z3CESGJYNAK32ZE8
01GZ1HY1MJ11Z7SYRD37W88QQJ,Feb,2010,916.147961,01GY33CCYCF85BCSRZVZ29D5XF
01GZ1HY1MR09GKB2NQX3A3RCZF,Feb,2006,411.6192791,01GY33CCYKBD3XH18HA3NK04C5
01GZ1HY1MYHPFKYF5Z4V8046FQ,Nov,2005,928.3080321,01GY33CCYS7E48NT5G32E4VD5S
01GZ1HY1N447AXCC5ZNR3T4Y3Z,Jul,2010,536.9851718,01GY33CCYYGPX6GY0ZW8TNYPV9
01GZ1HY1NAKRYNGAED9NFK02J3,Dec,2003,385.3793247,01GY33CCZ3XZ0T2K5893ZK6YTX
01GZ1HY1NFZZKR4YDGE70KGVS2,Jun,2003,857.7393934,01GY33CCZ9CR2RHQ871F9QPB04
01GZ1HY1NJPBQ9P4DF2QRR26Z0,Oct,2006,623.0457056,01GY33CCZFZV7RKKR3GFYYTYS0
01GZ1HY1NQBS1FNNGDPADA5WVG,Nov,2006,856.3198772,01GY33CCZNWXARCBK5BGHJPB9Z
01GZ1HY1NVJ44D1N5FMAA3R6D3,Mar,2004,10.12683478,01GY33CCZTWPBN3WB62PXMJKMT
01GZ1HY1NYB3G48SV3701NY5YA,Nov,2008,616.9559978,01GY33CD005TZ3TMB3377ZJQ2M
01GZ1HY1P26EVGC10MVR0GQSJF,May,2001,232.9912028,01GY33CD05HKQNWYTKN5YHKV3S
01GZ1HY1P5VQ87GHDTVEXZ4R45,Dec,2012,755.1228816,01GY33CD0AJHFQP20KKSG62963
01GZ1HY1P8WQ15H4EWJVNQQ02F,Oct,2012,734.3389939,01GY33CD0GP92MWMMVP53558MM
01GZ1HY1PB0Y1PF7S4XT1QRZYX,Jul,2004,464.5635066,01GY33CD0NB7SZTE58SH2X8HQZ
01GZ1HY1PEBA4FNPK3MQA5HT4D,Aug,2005,331.7364769,01GY33CD0VS55S1B6NYDJVFBNW
01GZ1HY1PH6G1GEGX28G5GQE6H,Oct,2013,709.4201149,01GY33CD11THYEMAJ2461493FF
01GZ1HY1PN578P2TS7FMNWDYKY,Mar,2009,652.1854596,01GY33CD17QFSVPRE20N40Q4TF
01GZ1HY1PS1QKEA2JGZ3WBSZFD,Jan,2008,971.9153491,01GY33CD1CJPDC081TY459C063
01GZ1HY1PX11YD65C999XNDA54,Jul,2009,297.8371432,01GY33CD1HJNGWZWD7FA94TCQZ
01GZ1HY1Q0T7W80E2ATQ5YM82V,Oct,2007,417.5242735,01GY33CD1QX94S4YSR6XJPDQ3D
01GZ1HY1Q3B7HJ1C1YMQKWBG0M,Dec,2004,28.53711013,01GY33CD1X780BP7ZQ3ZCDWXNW
01GZ1HY1Q658Y2MFNN0VXVVJB9,Dec,2011,740.4250669,01GY33CD23HHAJZ88C2M83KYPH
01GZ1HY1QAFQK7PJTBEV9KQZA0,Jun,2003,309.3677791,01GY33CD28DSHGJ8WKJ9KPCKJV
01GZ1HY1QGTX5DNKPGQ1WD81V3,Aug,2002,912.5377617,01GY33CD2E79WZRS5WF7JBS3KR
01GZ1HY1QQXD5HQZC34WFD1H5K,May,2008,909.5820028,01GY33CD2J2DBXTC4JXDZBASNX
01GZ1HY1QWK6FEVC4EPAJW403B,Dec,2007,258.8454807,01GY33CD2N5JA2MTWNVFTVH52C
01GZ1HY1R2KFEC10W5MNJVGPMF,Dec,2002,415.7083633,01GY33CD2RY8E52Y897J287R4A
01GZ1HY1R7152XJ1V062GN1778,Sep,2007,213.1572054,01GY33CD2VR4EZ7NGN7W6YB1ET
01GZ1HY1RDPC06T751G9F9280P,Apr,2013,658.5499167,01GY33CD2YXSXESMBNQHV9Z1RV
01GZ1HY1RKVQ3S46SGM615D6ZD,May,2001,166.4582464,01GY33CD31EYZTAT4JZ2HENQX0
01GZ1HY1RRQGFVAQTW94A3608R,Mar,2011,35.28022679,01GY33CD346TXXT11YD7MMRGHD
01GZ1HY1RYRTQ7YD2J1V8XRYBF,Sep,2011,857.2226784,01GY33CD3X2CNFNSPKGX88T3JK
01GZ1HY1S4Z5Y0W6C9FJDWX4BG,Dec,2001,310.7849517,01GY33CD4D3TNMZD4RFE6DJRG2
01GZ1HY1SAVK4ANHDP0B3K5GN8,Sep,2008,117.0675497,01GY33CD4GEBERPS1P80WE0X00
01GZ1HY1SF20A70VW9PHT6RQPC,May,2013,858.6497461,01GY33CD4KC65T3EJE1920M1EB
01GZ1HY1MACZ8XBG45QPPSP5J9,Dec,2010,573.8637862,01GY33CCWY698NKM485DW2SBSJ
01GZ1HY1MWVBTW043AK0T3JC9W,Feb,2011,773.4629259,01GY33CCXFWTK84WRHJB33BJH9
01GZ1HY1N4JH1Z6CJJTNTZKVY1,Nov,2010,841.0060867,01GY33CCXNBHJDQE8ETBMN1AW8
01GZ1HY1N8XH17CWEQG4G7C2VH,Aug,2008,662.1629296,01GY33CCXVXWEAXY1QNX7PAQ6M
01GZ1HY1NDP708R4HXESHWFJXN,Aug,2006,386.5913938,01GY33CCY1JE0Y0NPXY1YXSX6Z
01GZ1HY1NHM9HQTZXXPDQD10GX,Apr,2012,759.8831049,01GY33CCY7J5XGNVW6T81BY7HZ
01GZ1HY1NNC6PD0BGR0HSDJSMJ,Sep,2010,539.3333543,01GY33CCYDCHZ7MJHYBR109ZC3
01GZ1HY1NS70T4FBCQ8K438ZDB,Jun,2011,105.8543767,01GY33CCYJ9YP37YSGMEAWAF8S
01GZ1HY1NWXRN27PMBJ2MVW3FN,Mar,2007,313.169498,01GY33CCYRKKW826AM7B891V7M
01GZ1HY1P0NFNJGM6DXX6FKQFV,May,2006,78.47338659,01GY33CCYX84D5A68Q9C48NHFW
01GZ1HY1P4RAKD09MV1Y5PR8ET,Dec,2002,972.7616697,01GY33CCZ1JRD0KEF3ZDJZD7TK
01GZ1HY1P8MMK8T2VR26SER7QK,Feb,2004,170.1369293,01GY33CCZ5ENFGH9EHJKQ9QSJ6
01GZ1HY1PAV9WKQ2MR6MGQDWN4,Oct,2001,198.1668663,01GY33CCZ9B2T1S5J82D06B630
01GZ1HY1PE43XRX9TY45VDBVNZ,Jul,2008,579.727181,01GY33CCZCJ0C1HDFP2BTAYMSG
01GZ1HY1PJZA3KDVYVTBZ3BY9X,Aug,2013,463.3483011,01GY33CCZFK92JTZ9PYFK1S0NG
01GZ1HY1PPFZH73R0FWKG4YKZ5,Mar,2012,903.7380922,01GY33CCZJMDAWCPNHKH5K8F8P
01GZ1HY1PSK9K97C49JS69HGJG,Dec,2004,172.7146448,01GY33CCZPSTZZREY525JTWCC5
01GZ1HY1PXRDAVQ8WKSEM7MNZE,Apr,2004,673.7032486,01GY33CCZSMVPKAHA7Q8A38MC6
01GZ1HY1Q2F3QY1E28VFZW2TEZ,Sep,2010,542.4444007,01GY33CCZXZ5T2RM9A09JEDX4B
01GZ1HY1Q8Q1M6Q4RYN2VJM8KG,Jan,2009,617.3617981,01GY33CD01YGVMQB4V7SJQ1JDR
01GZ1HY1QFJW7V75XKRAYGRSQ7,Dec,2012,441.8790487,01GY33CD04Y8WN7W163XDTFQ2Z
01GZ1HY1QM1YQRXM91WZMF3GYQ,Nov,2007,865.6663626,01GY33CD07V6F2J4SJRGJG7CX5
01GZ1HY1QT2MS55Z4C6QHM60GE,Mar,2001,968.2919477,01GY33CD0BY6QR2NHE3JW3ZBYK
01GZ1HY1R0D0B1H2EBCQKQHFGD,Nov,2012,80.88784499,01GY33CD0FJ8M55SHAK0GZNE80
01GZ1HY1R6K6TA4ZG1ZBV1DRMF,Sep,2010,293.2000499,01GY33CD0JJ6J14HX2K7B5QAWG
01GZ1HY1RC2AE4BR95XKNSZX83,Sep,2005,482.264657,01GY33CD0NMJP6ZBP59J0BT1FX
01GZ1HY1RHTSD2XZG3ADYE0186,Mar,2004,871.5640264,01GY33CD0RZ38FJJK7NJ5KPJCJ
01GZ1HY1RN33Z6X70JGRNY8VD6,Jun,2001,241.4652625,01GY33CD0WWE5GPKC6JVM4XYA7
01GZ1HY1RV3S1E3KKTT0KJY79A,Sep,2003,140.2355901,01GY33CD0Z3VQHRCRJD93GEPGN
01GZ1HY1S18KWXG98RMVYP6GTG,Jul,2012,348.5093572,01GY33CD125WD8VCAWDGNJK7GH
01GZ1HY1S7VACSRVX1XFN7X39K,May,2004,43.48799847,01GY33CD16SY1HHZE9FV5KK49F
01GZ1HY1SBQJ558W60HRHFY43T,Jul,2013,926.1205332,01GY33CD19HWSV0QT195NV9YYW
01GZ1HY1SG83RM57B7PF9HKJ04,Jan,2013,267.403949,01GY33CD1CH0HGASMNMDT20PQC
01GZ1HY1SQBR4NGJ0HFMMT7JQJ,Feb,2007,571.580265,01GY33CD1F8BRSQ6700J7WW54G
01GZ1HY1SXS87RKFNZGKFQFSWK,Jan,2009,451.0589383,01GY33CD1JWKPKD08TCG685Z1Z
01GZ1HY1T2K62B40GCXD92N6CR,May,2008,929.4799459,01GY33CD1PDYPQS4QQC9EDCXF8
01GZ1HY1T54X7BZ43RD1147H1F,Jan,2005,652.4727719,01GY33CD1SJJDWGCHRKB12364H
